university,konu,tr,en
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Beş boyutlu kozmoloji modellerinde beşinci boyut genellikle diğer uzay boyutları gibi ele alınır. Bu çalışmada beşinci boyut bir zaman boyutunun metriğe eklenileceği şekilde ele alınılmaktadır. Başlangıç metriğimizde $x, y, z$ koordinatlarından oluşan üç boyutlu uzayın ölçek faktörünü hem zamana hem iç uzaya, fazla boyuta, bağlı alıyoruz. Zaman ve iç uzayın metrik katsayılarını da ortak ve iki boyuta birden bağlı kabul ediyoruz. İç uzayımız dört boyutlu uzay-zamanın, zaman ise dört boyutlu uzayın evrilmesini kontrol ediyor. Bu hali ile iç uzayın üstlendiği görev zaman ile aynı. Böyle bir metriğe tüm gerekli dört boyutlu kozmolojilerin lokal olarak gömülebile-ceği, beş boyutlu düz, hem Ricci düz hem konformal düz, bir uzay-zaman elde ediyoruz. Burada, ışımanın, maddenin veya karanlık enerjinin ağırlıklı olduğu gibi farklı durumlar, serbest parametrelerin belirli değerlerine, her seçenek de farklı bir koordinat sistemine karşılık geliyor. Bu olası koordinat sistemlerinden hangisinin kozmolojik koordinatlar olabileceği sorusunu ele alıyoruz. En sade ve boyut analizi açısından en uygun koordinatlar doğrusal olarak genişleyen bir evrene denk geliyor. Kozmik koordinatlar seçimimizde iç uzayın negatif yönde uzanmamasını şart koşarak bir zar-evren modeli le karşılaşıyoruz. Bu modelde içerisi boş, tüm madde alanları zara hapis olmuş durumda. Üç boyutlu uzay zamanın zardan uzakta sıfıra kadar küçülmesi mümkün. Kısaca bizim dört boyutlu dünyamız bu dört boyutlu zardan oluşmakta.","In five dimensional cosmological models, the convention is to include the fifth dimension in a way similar to the other space dimensions. In this work we attempt to introduce the fifth dimension in a way that a time dimension would be introduced. In our metric ansatz we take the scale factor of three dimensional space, the $x, y, z$ coordinates, to depend on both time and internal space. We allow time and internal space, the extra dimension, to share the same metric coefficient that depends on both dimensions. Our internal space governs the evolution of four dimensional spacetime and time governs the evolution of all four spatial dimensions. As such time and internal space play similar roles. From such a metric, we obtain a five dimensional flat, meaning both Ricci flat and conformally flat, spacetime into which all relevant four dimensional cosmologies can be locally embedded. Different cases, such as radiation, matter or dark energy dominated cosmologies, correspond to different choices of the free parameters. Each choice is a different frame. We argue about which frame might be the cosmological frame. The choice that is simplest and most convenient in terms of dimensional analysis, amounts to a linearly expanding universe."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"CMS dedektöründeki İleri Hadronik Kalorimetresi (HF), yüksek psödorapidite bölgesinde jet ölçümlerini ve proton demetine dik yöndeki kayıp enerjinin belirlenmesini iyileştirir. HF dedektöründeki fotoçoğaltıcı tüpler, kuartz fiberlerden gelen Cherenkov ışığını ölçer. Fototüplerin camlarına çarpan ortalığa saçılmış fondaki müonlar, ayıklaması güç olan yüksek enerjili ölçümlere sebep olur. Bu problemi azaltmak için CMS HF dedektöründeki fototüpler daha iyi performans veren modelleriyle değiştirilecektir. Aday fototüpler arasından, eski Hamamatsu R7525HA fototüplerin yerini almak üzere Hamamatsu R7600U-200-M4 modeli fototüpler seçilmiştir. Yeni dört anotlu fototüpler, pencere olaylarını donanım seviyesinde belirlemeyi mümkün kılar; cama çarpan müonlar yalnız bir anotta görülür, ancak gerçek olaylar tüm anotlarda görülür. 2011 yılında, iphi=67, ieta=29,30,31,32 koordinatlarına bağlı olan HF+ dedektöründeki sekiz eski fototüp yenileriyle değiştirilmiştir. Bu tezin amacı eski ve yeni fototüplerin pencereye çarpan müon olaylarına tepkisini sinyal analizi yaparak karşılaştırmaktır. Yeni fototüplerin, sadece ince pencereleri sayesinde dahi çok daha iyi gürültü performansı sergiledikleri gösterilmiştir.","The Hadron Forward (HF) calorimeter of the CMS detector improves jet detection and missing transverse energy resolution in the high pseudorapidity range. HF employs photomultiplier tubes (PMT) that measure the Cerenkov light emitted by shower products in quartz fibers. Stray muons that hit a PMT window create high energy events that are difficult to reject. To alleviate this problem, the PMTs installed in the CMS will be replaced with those of better performance. From among various candidate PMTs, quad-anode Hamamatsu R7600U-200-M4 were chosen to replace the single-anode Hamamatsu R7525HA PMTs. The quad-anode PMTs over the possibility to reject window events at the hardware level; muons hitting the window are localized to a single anode, while real events illuminate all four anodes. In 2011, eight such PMTs were installed in the readout boxes corresponding to the coordinates iphi= 67, ieta = 29, 30, 31, 32, which get very few hits on account of their location. The purpose of this thesis is to compare the response of the old and new PMTs to window hits using pulseshape analysis. It is shown that the new PMTs over significantly better noise performance, simply by virtue of their thinner windows."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Einstein Denklemleri'nin durağan küresel simetrik çözümleri çerçevesinde, literatürde yakın zamanda ""radially imperfect fluids"" tabiri ile bahsedilen akışkanların,normal ve (yine yakın zamanda tartışılan) takiyonik mükemmel akışkanların etkileşimsizolarak birarada bulunması şeklinde anlaşılabileceğine dikkat çekilmektedir. Verilen sözkonusu çözümler tartışılmakta, özellikle kara delik yorumlar sorgulanmakta ve butip başka örnekler de türetilmektedir. Daha sonra, tek akışkan durumunun aksine, dörtboyutlu hızının birden fazla bileşeni sıfırdan farklı olan mükemmel akışkanlar irdelenmektedir.Bu tür çözümlerin var olduğu, yani durağan bir uzay-zamanda bile, eğer birden fazla akışkan varsa, bunların hareketli olabilecekleri bulunmuştur.","We first point out that in the context of static spherically symmetric solutions of Einstein's Equations, ""the radially imperfect fluids"" introduced recently are equivalent to superpositions of noninteracting normal and tachyonic perfect fluid sources, also discussed recently. We discuss the given solutions, challenging especially the black hole interpretations, and give more examples of this type. We then ask what we can find about solutions with two noninteracting perfect fluids as source, where more than one component of the fluid four-velocities is nonzero, unlike in the single-fluid case. We find that such solutions exist; that is, even in a static spacetime, the source fluids can be moving, if there is more than one."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bu tezde, bir boyutlu Yük Yoğunluğu Dalga modelinde histeresis davranışları araştırıldı. Bu tür sistemler periodik potansiyel içinde birbirleriyle elastik etkileşimde bulunan ve rastgele faza sahip parçacıklar ile temsil edilirler. Bu sistemler ayrıca her parçacık üzerine aynı ektide bulunan bir dış kuvvet ile sürülürler. Yük Yoğunluğu Dalgaları statik durumdan dinamik duruma geçiş modelleridir. Eşik kuvvetinden küçük kuvvetler için bütün konfigürasyonlar statiktir ve bu eşik kuvvetinden büyük kuvettlerde dinamik davranış elde edilir. Bizim incelediğimiz sistemler sadece iki tane eşik konfigürasyonuna sahiptir. Bu iki eşik konfigürasyonu pozitif ve negatif kuvvet uygulanarak elde edilir. Burada bu konfigürasyonlar arasındaki histeresis davranışlarının nasıl oluştuğu incelendi. Sabit bir sistem boyutu için kuvveti değiştirerek elde edilebilecek sonlu sayıda statik konfigürasyon vardır. Eşik kuvvetinden başlayarak bir dizi kuvvet uygulayıp erişilebilinen konfigürasyonlar erişilebilinir konfigürasyonlardır. Sistemin boyutu L ve erişilebilinir konfigürasyonlar arasında bir kuvvet yasası bulduk. Ayrıca modelimizde dönüş noktası hafızası özelliği gözlemledik.","In this thesis, the hysteretic behaviour in a simple 1D Charge Density Wave (CDW) system is investigeted. Such systems can be represented as elastically coupled particles in a periodic potential with a random phase-offset in the presence of a uniform external force. CDWs are models for depinning transitions: for a force smaller then a threshold force, all configurations are static, while a sliding dynamic behavior is obtained when the threshold force is exceeded. The systems we consider have two unique and distinct threshold configurations, corresponding to reaching the threshold via positive and negative force increments. We study how hysteresis occurs in between these two threshold configurations. For a fixed system size, there are finite number of pinned states that can be obtained by arbitrarily varying the external force while keeping the system in the pinned onfiguration.We find a power law relation between system size L and the total number of reachable states which are the configurations that can be reached from the threshold configurations by equence of increasing or decreasing forces. We also observe that our model has the return-point memory effect."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bu calışmada, 135-250 MeV enerji ve 80-130 derece kütle merkezi açı aralığındaki nötron-döteron esnek saçılma tesir kesiti ölçümleri Los Alamos Ulusal Laboratuvar?ındaki WNR Tesis?inde yapılmıştır. Ölçümleri, uçuş zamanı tekniklerine olanak veren atımlı nötron ışını ve sıvı döteryum ve sıvı hidrojen dolu kriyojenik hedefle yapılmıştır. Nötron-proton esnek saçılma tesir kesiti verileri normalizasyon amacıyla kullanılmıştır. Saf CsI dedektörler ince sintilato ?rlerle birlikte bir tarafta parçacık tanımlamada kullanılırken, diğer tarafta uzun yatay plastik sintilatör çubukları nötronlari algılamakla görevlidir. Ölçümlerimiz ilgili enerjilerde yapılmış diğer deney verileri ve kuramsal tahminlerle kar ?sılaştırılmıştır ve üçlü nükleon kuvvetini içeren kuramsal tahminleri desteklediği görülmüştür.","New results for neutron-deuteron elastic scattering cross sections at energies from 135 to 250 MeV and center-of-mass angles from 80 to 130 degrees have been measured at the WNR facility of the Los Alamos Neutron Science Center at the Los Alamos National Laboratory. The measurements were made with a pulsed neutron beam which allowed the use of time-of-flight techniques and with a cryogenic liquid deuterium and liquid hydrogen target. The neutron-proton elastic cross-section data were used for normalization purposes. An array of pure CsI crystal along with a set of thin scintillator detectors used for charged particle identification on one side of the beam, and a set of long horizontal plastic scintillator bars were used as a neutron detector wall on the other side of the beam. Our measurements are compared to both previous measurements and theoretical predictions at relevant energies and favors the predictions including three-nucleon forces."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Farklı tipteki Alanların Kozmolojik Etkileri. Alternatif kozmolojik modeller standart kozmolojide (lambdaCDM) eksiklikler ile baş edebilmek için önerilmektedir. BizJordan-Brans-Dicke (JBD) teorisi temelinde kütleli bir komplex skaler alanı gravitasyonun kuplaj sabiti olarak inceledik. lambdaCDM modeline kıyasla nispeten daha az ki-kare dağılımı ile komplex skaler alanın fazı Friedmann denklemine bir duzeltme terimi olarak gelmekte ve kutlesi karanlık enerji davranışı gostermektedir. Vektor alanını JBD teorisinde foton alanı olarak tanımlarsak, fotonun az olan kutlesi şu anda evrenigenişletmektedir. Fotonun elektriksel potansiyelinin fon değeri evreni kaplamakta ve gravitasyonel eğime kuplaj ederek gravitasyonel kuvvetin zayıflagını izah etmektedir.Bu teori fotonun kutlesinin kucukluğu kadar Hubble parametresinin şimdiki değerinin de küçüklüğünün de nedenini açıklamaktadır. Bizim modelimizin diğer bir özelliği ise,Planck kutlesinin evreni kaplayan fotonun elektrik potansiyeli olarak acıklanmasıdır.Ekstra Boyutları bazı standart Model Hadronik Gecislerine olan Etkileri. Par»cacık fiziği kapsamındaki standart model şuphesiz ki, butun parcacık carpıştırıcı verileri ve kesinlik testleri ile mukemmel uyum saglayan basarılı model olmasına karşın, SMtarafından cevaplanamayan hiyerarsi problemi vs. gibi sorunlarda bulunmaktadır.Kompaktifiye olmus ekstra boyutlar Planck kutlesinin de¸geri ile elektrozayıf kuvvetin siddeti arasındaki farkı azaltmak amacıyla önerilmistir. Biz evrensel ekstra boyutun(UED) baryonik ve mezonik gecisine uyguluyoruz.Gecis kanallarına ait dallanma oran, ileri geri asimetrisi, ikili lepton polarizasyon asimetrisi, hadron polarizasyonu gibi fiziksel gozlemlenebilir nicelikleri UED modelinde hesapladık. CDF grubunun lambda kanalı icin deneysel verileri kullanılarak ve teorik sonuc ile kıyaslanarak, kompaktifikasyon ölçeğiuzerine alt limit 250 GeV olarak bulunmustur. UED sonuclar SM den onemli miktarda sapmakta ve bu da hadron çarpıştırıcışarında incelenebilecek olan ektra boyutların varlığının bir gostergesi olabilmektedir.","The Effects of Different Types of Fields to Cosmology. Alternative cosmological models are proposed as a harbinger of new physics to overcome the perceived shortcomings of the standard theory of cosmology (¤CDM). We consider a non-minimallycoupled massive complex scalar field to the curvature in the Jordan-Brans-Dicke (JBD)framework. We obtain an extra term to the Friedmann equation and it fits to supernova observations with a slightly lesser chi-squared value compared to the ¤CDM. Weassign the vector field as the photon field in JBD theory, a small photon mass leads to the late time in°ation. The background electric potential of the photon permeatesthe universe and explains the weakness of the gravitational interaction by coupling tothe curvature, hence the smallness of the Hubble parameter is linked with the smallness of the photon mass. Another feature of our model is that the Planck mass isinterpreted as the electric potential of the photon field thatfills the universe.Effects of an Extra Dimension to Some Hadronic Processes of theSM. Although the SM of particle physics is in perfect consistency with all con¯rmed collider data andthe precision tests so far, it has some de¯ciencies such as scale hierarchy problem, etc. The compactified extra dimensions have been proposed to reduce the differencebetween the Planck mass scale and the strength of the electro-weak force. We analyzethe effects of a single universal extra dimension (UED) on some flavor changing neutral current (FCNC) decays of hadrons such as baryonic and the mesonic transitions. We calculate some physical quantities such as branching ratio, lepton forward-backward asymmetry, double lepton polarization asymmetriesand hadron polarizations in terms of the compactification scale of the extra dimension.Using the experimental data provided by the CDF Collaboration on the branchingratio of lambda decay channel and comparing with our theoretical prediction, we put a constraint on the lower limit of the compactification scale of extra dimension tobe 250 GeV . The results of UED show overall considerable deviations from those of the SM which can be considered as indications for the existence of extra dimensions which we should look for them at hadron colliders."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"CAST deneyi, Güçlü Yük-Parite sorununa çözüm olarak önerilmiş olan aksiyon denen hafif, zayıf etkileşen sözde-skaler parçacığı aramaktadır. CAST'ın aradığı aksiyonlar güneşin çekirdeğinde fotonlardan dönüşmüş olup, CAST tarafından süperiletken, çift kutuplu bir LHC mıknatısında tekrar fotonlara dönüştürülmeye, ve bu fotonlar mıknatısın uçlarına yerleştirilmiş x-ışını algıçlarıyla tespit edilmeye çalışılmaktadırlar. CAST üç mikromegas, bir de CCD algıçı kullanmakta, ve güneşi gün doğumu ve gün batımı olmak üzere günde iki kez takip edebilmektedir. Mikromegas algıçlarının ikisi gün batımı süresince güneş izleme verisi almakta olup ilk olarak 2008 yılında kullanılmışlardır. Bu algıçlar ile yapılan 2008 yılı veri alımı herhangi bir aksiyon izine rastlanmadığını göstermektedir. Axion kütlesi-etkileşme sabiti parametre uzayında, kütlesi 0.38eV-0.65eV aralığındaki aksiyonlar için, detektörlerin duyarlılığı düzeyinde yeni üst limitler belirlenmiştir.","The CAST experiment is searching for the axion, which is a light, weakly interacting pseudoscalar particle, that is proposed to solve the so called Strong Charge-Parity Problem. The axions CAST is looking for are produced from photons in the solar core and CAST aims to convert them back into photons in a superconducting LHC dipole magnet and detect the photons in the x-ray detectors attached to ends of each magnet bore. CAST uses three micromegas and a CCD detector and can track the Sun during sunset and sunrise. The two of the micromegas take tracking data during the sunset solar tracking, and were used for the first time in 2008. The analysis of the data taken in 2008 with these two detectors show no signal of axions, and new upper limits on the axion mass-coupling constant parameter space are established due to sensitivity of detectors for the axion mass range of 0.38eV to 0.65eV."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bu tezde süperçekim kuramlarının zamandan bağımsız ve zamana bağlı çözümlerini inceleyeceğiz. Dalgaları, p-zarlarını, Kaluza-Klein monopollerini ve zamana bağlı S-zar çözümlerini tartışacağız. Bunun ardından Kaluza-Klein boyutsal indirgeme kuramını çalışacağız ve düşük boyutlardaki kuramların bu yolla yüksek boyutlardaki kuramlardan nasıl elde edildiğini göreceğiz. Temel sonuç olarak süperçekim kuramlarının S-zarlarının dalgalarla ve Kaluza-Klein monopolleriyle kesişimlerini içeren yeni çözümlerini sunacağız. Bulgularımız S-zarlarının dalgalarla kesişimlerinde dalganın S-zarının sadece dış uzayına yerleştirilebileceğini ve dış uzayın düz seçilmesi gerektiğini gösteriyor. S-zarlarının Kaluza-Klein monopolleriyle kesişimlerindeyse daha fazla sayıda seçeneğin bulunduğunu gösterecegiz. Olası bir uygulama olarak düşük boyutlarda uç kara delikleri tasvir eden on boyutlu çözümlere S-zarı eklemeyi düşüneceğiz; bu olası çözüm zamana bağlı bir arka planda bir kara delik çözümü verirdi. Ancak göreceğiz ki bu çözümlerde integral sabitlerine gelen koşullar metriği zamandan bağımsız kılacak.","In this thesis we study static and time dependent solutions of supergravity theories. We discuss p-branes, plane waves, Kaluza-Klein monopoles and time dependent S-brane solutions. We then proceed to describe the Kaluza-Klein dimensional reduction procedure and discuss how theories in lower dimensions can be obtained from theories in higher dimensions. As the main result of this thesis we present new solutions of supergravity theories involving intersections of S-branes with plane waves and Kaluza-Klein monopoles. We find that configurations involving intersections of S-branes with waves are restricted in that the wave can be placed only on the transverse space of the S-brane and the transverse space must be flat. We also find that a larger number of configurations involving intersections of S-branes with Kaluza-Klein monopoles exist. As a potential application we consider adding an S-brane to ten dimensional solutions that describe extremal black holes in lower dimensions, which in turn could lead to black holes in a time dependent background. However, we find that in these configurations the conditions imposed on the integration constants render the metric time independent."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"İyonize ışın kullanmayan optik görüntüleme yöntemleri, sağlık endişelerinden dolayı diğer görüntüleme yöntemlerinin arasında popülerleşmeye başlamıştır. Ancak, salt optik methodların, ışığın saçılmasından dolayı derin doku görüntülemede eksiklikleri vardır. Fotoakustik görüntüleme ise bir yandan optik kontrastdan faydalanırken diğer yandan derin doku görüntülemede ultrasonun çözünürlüğüne ulaşması sebebiyle gelecek vaadeden bir yöntemdir. Fotoakustikte kullanılan lazerin atım süresi, atım sıklığı, ışın genisliği ve çıkıs gücü gibi özellikleri olusan sinyalin genliğinde, elde edilen görüntünün kalitesinde ölçülebilir etkilere sahiptir. Literatürde, mikroskopik ölçekte fotoakustik görüntülemede Q-anahtarlı lazerler, katı hal lazerleri ve fiber lazerler kullanılmaktadır. Kullanılan lazerlerin çoğu halihazırda piyasada bulunan ve özellikleri birbirinden bağımsız değiştirilemeyen lazerlerdir. Bizler bu çalışmada, özgün, tüm-fiberli mod-kilitli ve tamamen fotoakustik microskop gerekliliklerine göre tasarlanmış bir lazer sunuyoruz. Lazerin atım süresi 1 ile 3 ns arasında ayarlanabiliyorken atım sıklığı da 50 kHz ile 3.1 MHz arasında dijital olarak ayarlanabilmektedir. Tüm optik olayların fiberlerin içerisinde gerçekleşmesi, lazerin mekanik etkilere direncini arttırmakta ve kararlı bir yapıda olmasını sağlamaktadır. Lazerin çıkısında kullanılan fotonik kristal fiber sayesinde 600 nm ile 1100 nm arasında sürekli ışın tayfı elde edilmektedir. Bu özgün çalışmada lazer özelliklerinin fotoakustik sinyalleri nasıl etkilediğini analitik olarak göstermekteyiz. Ürettiğimiz mikroskopi sistemini, at kıllarından oluşturulan fantomlar üzerinde deneyerek 500 um noktasal yayılım fonksiyonu genişliğine sahip görüntüler oluşturduk.","Among all other imaging modalities, optical methods using non-ionizing radiation became popular due to safety concerns. However, pure optical methods have severe limitations for deep tissue imaging. On the other hand, photoacoustic imaging is a promising imaging modality for in vivo tissue monitoring due to its high optical contrast and high ultrasonic resolution. The parameters of the laser used in photoacoustics, namely pulse duration, pulse repetition frequency, beamwidth and output power has a quantifiable impact on signal amplitude, imaging speed and resolution. In literature, Q-switched lasers, solid state lasers and fiber lasers are used for the microscopic scale of photoacoustic imaging. Most of the lasers used in photoacoustic studies has a fixed capacity and key parameters cannot be adjusted independently. In this study, we report a novel all-fiber mode-locked laser with adjustable pulse duration between 1 - 3 ns and selectable pulse repetition frequency between 50 kHz and 3.1 MHz. All fiber integration makes our laser resistant to vibrational disturbances, yet increases its stability. Additionally, we utilized a photonic crystal fiber at the output stage of the laser to generate a supercontinuum of a wavelength range of 600 - 1100 nm. We analytically reveal laser parameter dependencies of photoacoustic signals. We test our microscopy system with a phantom made of horse hair, and present resultant images with point spread function of width 500 um."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bu tezin amacı, göreli olmayan kuantum mekaniğindeki noktasal etkileşimlerin, Tam Renormalizasyon Grubu teknikleri kullanılarak yapılan, pertürbasyon dışı bir renormalizasyon yönteminin aktarımıdır. İncelenen model, bir parçacığın çeşitli Riemann katmanlı uzaylarında (Öklid Düzlemi R^2, Hiperbolik Düzlem H^2, Küre S^2) bir Dirac-Delta potansiyeli ile etkileşimidir. Her üç uzayda da, problem logaritmik ıraksaklıklar içerir; dolayısıyla regülarizasyon ve renormalizasyon işlemlerine ihtiyaç vardır. Renormalizasyon, Tam Renormalizasyon Grubu yöntemi ile yapılmıştır ve bunun sonucunda, bir yalın enerji seviyesi \Lambda ile bir efektif enerji seviyesi \lambda arasındaki serbestlik dereceleri toplanıp sistemin tanımının dışına alınarak, efektif kuplaj sabiti için bir akış denklemi türetilmiştir. Bu çalışmanın temel sonucu, akış denklemlerinin, incelenen üç katmanlı uzayda da birebir aynı formda olduğudur.","The goal of this thesis is to present a non-perturbative renormalization of point interactions in non-relativistic quantum mechanics using Exact Renormalization Group (ERG) techniques. The analyzed model is a particle interacting with a Dirac-Delta potential on various two dimensional Riemannian Manifolds, namely the Euclid Plane R^2 , the Hyperbolic Plane H^2 , and the Sphere S^2 . In all cases the problem contains logarithmic divergences, hence regularization and renormalization are needed. The renormalization is performed using the ERG method, where one gets an expression for the flow equation of the effective coupling constant by integrating out degrees of freedom between the bare scale \Lambda and the effective scale \lambda. The main conclusion ofthis work is to show that the flow equations are identical in all three manifolds under"
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bugün için önemli bir sorun olan iklim değişikliği, gelecek için de çok önemli bir sorun olmaya devam edecektir. Bu tezin amacı coğrafik olarak önemli olan 3 ülkede, Etiyopya, Bangladeş ve Hollanda, iklim modellemesi yaparak, gelecek analizinde bulunmaktır. Öncelikle, sezonsal iklim değişikliği analizi için bölgesel iklim modellemesi olan RegCM 4.3.5.5 kullanılarak 1970 - 2000 yılları arası günümüz iklimini simule ettik. Bu simulasyonu yaparken atmosferik küresel iklim modeli olan ECHAM5i girdi verisi olarak kullandık ve ortalama yüzey sıcaklığı ve yağış değişkenlerini analiz ettik. Elde ettiğimiz günümüz iklim modeli simulasyonunu, gözlemsel istasyon verisi olan CRU ile karılaştırılıp, modelimizin doğrululuğunu inceledik. Sonuç olarak, iklim modellemesinde, coğrafik özelliklerin, iklim olaylarının ve topografyanın önemli bir etkisi olduğuna karar verildi. Özellikle ortalama yağış miktarının modellemesinde meydana gelen farklılıklar, bize yağışın sıcaklıktan daha zor modellendiğini gösterdi. Etiyopya, Bangladeş ve Hollanda için günümüz verilerinin doğrulanması sonrasında, ECHAM5 A1B senaryosu verileri kullanılıp RegCM 4.3.5.5 ile gelecek zaman olan 2020 - 2050 yılları arasına ait olan iklim modelinin sezonsal ortalama yeryüzü sıcaklık ve yağış değerleri elde edilmiştir. Geçmiş ve gelecek verileri karşılaştırılması sonucu, 2020-2050 yılları arasında sıcaklıkta önemli artışlar olacağı tespit edilmiştir.","Climate change is an important problem for today and it will also continue to be an important problem for the future. The purpose of this thesis is to analyze the future of the climate through climate modelling in 3 countries which are geographically signifi- cant, namely Ethiopia, Bangladesh and the Netherlands. First of all, we simulated todays climate for the years between 1970 ? 2000 by using RegCM 4.3.5.5 which is the regional climate modelling for analysis of regional climate change. We used ECHAM5, which is the atmospheric global climate model, as the forcing data when making this simulation and analyzed average surface temperature and precipitation variables. We compared model simulation for 1970 ? 2000 obtained by using RegCM 4.3.5.5 with the data from CRU which is the observational station data to examine correctness of our model. As a result, it was concluded that geographical features, climate events and topography have a signifi- cant effect in climate modelling as well. Differences which occurred especially in modelling average precipitation volume indicated us that it is more difficult to model precipitation than temperature. Following the verification of todays data for Ethiopia, Bangladesh and the Netherlands, data of ECHAM5 A1B scenario was used and thus seasonal average sur- face temperature and precipitation values obtained for the climate model for the years of 2020 ? 2050 being the future time by using RegCM 4.3.5.5. As a result of comparison of todays and futures data, it was found that considerable increases will occur in temperature between the years of 2020 ? 2050."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bu tezde, düz uzaylarda Bose-Einstein yoğunlaşmasının özellikleri gözden geçirilmiştir. Bogoliubov yaklaşımı kullanılarak üç boyutta zayıf etkileşimli Bose sistemleri incelenmiştir. Laplace operatörünün ısı çekirdeği takdim edilmiştir. Negatif olmayan Ricci eğriliğine sahip bir Riemann çokkatlısında klasik limitte (parçacık hızlarının ışık hızından çok kücük olduğu durum) ideal gazlar ve zayıf etkileşimli gazlar için Laplace operatörünün ısı çekirdeği ve özdeğer tahminleri kullanılarak Bose-Einstein yoğunlaşması incelenmiştir. Bu incelemede Bose gazının Neumann sınır şartlarını sağladığı varsayılmıştır. Düşük sıcaklıklarda kimyasal potansiyelin davranışı tasvir edilmiştir. İdeal Bose gazları için yoğuşuğun tükenimine ve kritik sıcaklığa sınırlar türetilmiştir. Düz uzaylardaki çözumle tutarlı olarak yoğunlaşmanın iki boyutlu çokkatlı larda gerçekleşmediği fakat üç boyutlu çokkatlılarda gerçekleştiği gözlenmiştir. Seyreltik gazlar durumunda Bogoliubov teorisi kullanılmıştır. Zemin hali ısı çekirdeği metotları  yardımıyla analiz edilmiştir.  Özel olarak, mutlak sıfır sıcaklığında Bose-Einstein yoğuşuğunun tükenimi tahmin edilmiştir. Zayıf etkileşimli gazlar için sonlu hacimlerde yoğunlaşmanın iki boyutlu çokkatlılarda gerçekleştiği gözlenmiştir. Ayrıca sonlu sıcaklıklarda yoğuşuğun tükenimi analiz edilmiştir. Isı çekirdeği metotları kullanılarak termodinamik limitte Bogoliubov yaklaşımının tutarsızlığı gösterilmiştir. Bir çokkatlıda sabit sayı ikamesinin gerekçelendirmesi verilmiştir.","In this thesis, the properties of the Bose-Einstein condensation in at spaces arereviewed. Three dimensional weakly interacting Bose systems are examined by using the Bogoliubov approximation. The heat kernel of the Laplace operator is introduced. The Bose-Einstein condensation for an ideal gas and for a weakly interacting gas in the nonrelativistic limit on a Riemannian manifold with nonnegative Ricci curvature is studied using the heat kernel and eigenvalue estimates of the Laplace operator. The Bose gas is assumed to obey the Neumann boundary conditions. Behaviour of the chemical potential at low temperatures is described. Bounds for the depletion of the condensate and for the critical temperature of an ideal Bose system are derived in the thermodynamic limit. We observed that the condensation does not take place in two dimensions, however it is formed in three dimenions which is consistent with the at space results. In the case of dilute gases on a compact Riemannian manifold, Bogoliubov theory is applied. The ground state of a dilute Bose system is analyzed using the heat kernel methods. Speci cally, the depletion of the condensate is estimated at absolute zero temperature. For nite volumes, we concluded that the condensate exists in two dimensions for weakly interacting gases. We also analyzed the depletion of the condensate at nite temperatures. Inconsistency of the Bogoliubov approximation in the thermodynamic limit is shown using heat kernel methods. Justi cation of the c-number substitution on a manifold is given."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,.,.
