university,konu,tr,en
Sabancı Üniversitesi,Matematik = Mathematics,"Bu tez çalışmasında bağımsız ve eş-dağılımlı ±1 değerli Bernoulli katsayılara sahip rassal polinom sistemleri ele alınmıştır. Çalışmanın ilk kısmında rassal Bernoulli sistemlerinin ortak sıfırlarının dağılımları incelenmiştir. Ortak çözüm kümesinin ayrık noktalardan oluşup- oluşmadığını belirleyebilmek amacıyla bu sistemlerin yönlendirilmiş resültantlarına dikkat verilmiştir. Elde edilen yönlendirilmiş resültant hesapları kullanılarak, yeterince küçük olasılığa sahip istisnai bir E kümesi dışında bağımsız Bernoulli katsayılı sistemlerin ortak çözümlerinin ayrık olduğu ispatlanmıştır. D'Andrea, Galligo ve Sombra tarafından deterministik (rastgele olmayan) katsayılara sahip polinom sistemler için verilen sonucu, rassal Bernoulli katsayılı polinom sistemleri için uygun olacak şekilde dönüştürerek, Bernoulli dağılımlı sistemlerin sıfırlarının eşit dağılımlı oldukları ispatlanmıştır. Çalışmanın ikinci kısmında, Bernoulli katsayılı sistemlerinin ortak sıfırlarının beklenen ölçüsü üzerinde durulmuştur. Bu sistemlerin ortak çözümlerin oluşturduğu kümelerin açı uyuşmazlığı ve yarıçap uyuşmazlığı üzerine çalışılmıştır. Beklenen açı uyuşmazlığı ölçüsü ve beklenen yarıçap uyuşmazlığı ölçüsünün sistemi oluşturan polinomların derecesi büyüdükçe sıfıra yaklaştığı gösterilmiştir. Elde edilen sonuçlar, klasik analiz metotlarıyla birleştirilerek, Bernoulli polinom sistemlerinin ortak sıfırlarının beklenen ölçüsününün de Haar ölçüsüne yakınsadığı ispatlanmıştır.Son olarak, bu sonuçlar C^2 üzerinde tanımlı daha genel dayanaklara sahip polinom sistemleri için genellenmiştir.","In this thesis, we consider the full systems of random polynomials with independent ±1-valued Bernoulli distributed coefficients. In the first part of study, we examine the distribution of common solutions of random Bernoulli systems. In order to determine that whether the common solutions are discrete or not, we focus on the directional resultants of these systems. Using the results obtained from the computations of directional resultants, we prove that common solutions of Bernoulli polynomial systems are discrete outside of an exceptional set E which has small probability. Randomizing the deterministic results of D'Andrea, Galligo and Sombra, we prove that outside of E, the zeros of Bernoulli polynomial systems are equidistributed towards the Haar measure on the unit torus. In the second part, we focus on the expected zero measures of random Bernoulli systems. We study the angular discrepancies and radius discrepancies of sets of common solutions of random Bernoulli polynomial systems. We prove that the expected angular discrepancy and radius discrepancy approach to zero as the degree of polynomials approaches to infinity. Using these results and appyling the classical method in analysis, we prove that the expected zero measure of Bernoulli polynomial systems converges to Haar measure on the unit disc (S^1)^n in C^n. Lastly, we generalize these results for the random Bernoulli systems on C^2 for more general supports."
Sabancı Üniversitesi,Matematik = Mathematics,"$K$ bir sayı cismi ve $E$ Weierstrass denklemi ile $K$ üzerinde tanımlanan bir eliptik eğri olsun. Eliptik eğrilerdeki 2-indirgeme teoreminin bir sonucu olarak, $E$ üzerindeki rasyonel bir noktanın 2'ye bölünebilirliği için bir kriter daha önceki çalışmalarda verilmiştir. Bu bölünebilirlik kriteri, rasyonel $D(q)-m$'lilerini incelemek için kullanılmıştır. Bu tez çalışmasında, düzgün, cinsi 1 olan, $\Q$ rasyonel cismi üzerinde dördüncü dereceden bir polinom denklemiyle tanımlanan ve $P \in C(\Q)$ özelliğini sağlayan $C$ eğrileri araştırılmıştır. $C(\Q)$'daki rasyonel noktalar için benzer bir 2'ye bölünebilirlik kriteri verilmiştir. Ayrıca, bu kriterin rasyonel $D(q)$-dörtlülerin beşlilere genişletilmelerini incelemek için nasıl kullanılabileceği de gösterilmiştir. Aritmetik dizide ardışık karelerin varlığı klasik bir problemdir. Fermat, dört rasyonel karenin bir aritmetik dizi oluşturmadığını iddia etmiş; ve bu iddia Euler tarafından ispatlanmıştır. Bu tezde, Fermat'nın Kareler Teoremi'nin dinamik bir benzeri verilmiştir. Daha kesin olarak, bir $f(x)$ polinomu ve $a$ rasyonel sayısı verildiğinde, $ \{a,f(a),f^2(a), \ldots, f^n(a),\ldots \}$ yörüngesinde kaç ardışık kare olabileceği sorusu ele alınmıştır. Aslında, ardışık üç kare içeren yörüngelere sahip ikinci dereceden polinomların kesin yapıları verilmiştir. Son olarak, sonlu sayıda aritmetik dizi kullanarak yukarıda verilen yörüngeyi örtüp örtmediği araştırılmıştır. Yukarıdaki sorunun cevabı ile yörüngedeki ilkel bölenlerin varlığı arasında bir bağlantı kurulmuştur.","Let $K$ be a number field and $E$ be an elliptic curve described by the Weierstrass equation over $K$. As a result of 2-descent Theorem on elliptic curves, a criterion for the divisibility-by-$2$ of a rational point on $E$ is obtained previously. This divisibility criterion has been used to study rational $D(q)$-$m$-tuples. In this thesis, we investigate smooth genus one curves $C$ described by a quartic polynomial equation over the rational field $\Q$ together with $P\in C(\Q)$. We give an analogous divisibility-by-$2$ criterion for rational points in $C(\Q)$. We also show how this criterion might be used to study extensions of rational $D(q)$-quadruples to quintuples. The existence of consecutive squares in arithmetic progression is a classical problem. Fermat claimed that there does not exist an arithmetic progression of four rational squares; and Euler proved this claim. In this thesis, we give a dynamical analogue of Fermat's Squares Theorem. More precisely, given a polynomial $f(x)$ and a rational point $a$, we ask how many consecutive squares can be there in the orbit $ \{a,f(a),f^2(a), \ldots, f^n(a),\ldots \} $? In fact, we give explicit constructions of quadratic polynomials with orbits containing three consecutive squares. Finally, we investigate the question of covering the latter orbit using finitely many arithmetic progressions. We establish a connection between the answer to the latter question and the existence of primitive divisors in the orbit."
Sabancı Üniversitesi,Matematik = Mathematics,"Karmaşık uzay $ \mathbb{C}^d $ içinde genel bir alanda $ d \geq 2 $ olduğunda analitik problemler her zaman çözülemez. Güçlü psuedokonveks alanlar, sonlu tip alanlar, sınırlı simetrik alanlar ve dışbükey alan gibi alanlarda bazı analitik problemlerin çözülebilir olduğu gösterilmiştir. Bu alanların ortak bir özelliği, üzerlerindeki Bergman metriğinin sınırlı geometriye sahip olmasıdır. Bu gözlem, analitik problemlerin çözülebileceği en genel alan türü arayışında literatüre tanıtılan sınırlı içsel geometriye sahip alanların tanımlanmasına yol açtı. Bunlar, yukarıda bahsedilenler de dahil olmak üzere literatürde araştırılan iyi bilinen alanların çoğunu içerir. İşte bu tezde, Hankel operatörünün üzerlerindeki kompaktlık koşullarının bir incelemesini yaptık.","Analytical problems are not solvable on a general domain in $ \mathbb{C}^d $ when $ d \geq 2 $. It has been shown that in domains such as strongly psuedoconvex domains, finite type domains, bounded symmetric domains and convex domain some analytical problems are tractable. A common feature of these domains is that the Bergman metric has bounded geometry on them. This led to the definition of the domains with bounded intrinsic geometry which are introduced to the literature in the quest for the most general type of domain on which one can solve analytical problems. They include many of the well-known domains investigated in the literature including the aforementioned ones. Here in this thesis we made a review of conditions of compactness of Hankel operator on them."
Sabancı Üniversitesi,Matematik = Mathematics,"$f$ $\in\q[x]$ bir polinom olsun. Eğer $f$'in tüm iterasyonları $f^n:=\underbrace{f\circ f\circ\ldots\circ f}_n$ indirgenemez ise $f$, \textbf{dinamik indirgenemez} ya da $\mathbb Q$ üzerine stabil denir. Genel olarak, eğer bir polinomun herhangi bir iterasyonunun $f^n$ indirgenemez çarpanlarının sayısı bir $c\in \z^+$ tamsayısı ile sınırlı ise bu polinoma \textbf{zamanla stabil} denir, özel olarak, eğer $c=1$ ise $f$ dinamik indirgenemezdir. $f$, $\mathbb Q$ üzerine tanımlanmış bir polinom olsun ve $p$ asal olmak üzere eğer Newton poligonu kesin olarak bir doğru içeriyorsa bu polinoma \textbf{saf} denir. Örnek olarak $p^r$-Eisenstein polinomları bazı $r\geq 1$ için verilebilir. 1985'de, Odoni Eisenstein polinomlarının $\mathbb{Q}$ üzerine dinamik indirgenemez olduğunu gösterdi. Ali bu sonucu $p^r$-Eisenstein polinomlarının her bir $r\geq 1$ için genelleştirdi. Bu tezde, $\q[x]$ de dinamik indirgenemez olan saf polinom ailelerini tanımlıyoruz. Bazı koşullar altında, belirli aileleri karakterize ediyoruz ve saf bir yinelemeye sahip dinamik olarak indirgenemez polinomların bazı kriterlerini geliştiriyoruz. Ek olarak, bileşimleri saf polinomlardan olan $\q[x]$ cinsinden indirgenemez polinomlar üretmek için bazı yinelemeli teknikleri açıklıyoruz. Yakın zamanda, Demark ve diğerleri, $x^2-\frac{1}{c} \in \q[x]$ biçimindeki ikinci dereceden bir iki terimlinin nihai kararlılığını bazı $c\in \z \setminus \{0,-1\}$ için araştırdı. Bu çalışmada, saf polinomların $\q[x]$ içinde zamanla stabil olduğunu kanıtlıyoruz. Ayrıca, saf yinelemeye sahip, zamanla stabil polinomların bir ailesini gösteriyoruz.","Let $f$ be a polynomial in $\mathbb Q[x]$. We say that $f$ is \textbf{dynamically irreducible} or stable over $\mathbb Q$ if all its iterates $f^n:=\underbrace{f\circ f\circ\ldots\circ f}_n$ are irreducible over $\mathbb Q$. Generally, a polynomial is called \textbf{eventually stable} if the number of irreducible factors of any iterate $f^n$ is bounded by some $c\in \z^+$, in particular, if $c=1$, then $f$ is dynamically irreducible. A polynomial defined over $\mathbb Q$ is said to be \textbf{pure} with respect to a prime $p$ if its Newton polygon consists of exactly one line, e.g., $p^r$-Eisenstein polynomials for some $r\geq 1$. In 1985, Odoni showed that Eisenstein polynomials are dynamically irreducible over $\mathbb{Q}$. Ali extended this result to include $p^r$-Eisenstein polynomials for any $r\geq 1$. In this thesis, we present families of pure polynomials that are dynamically irreducible in $\q[x]$. Under some conditions, we characterize certain families and develop some criteria of dynamically irreducible polynomials that possess a pure iterate. In addition, we describe some iterative techniques to produce irreducible polynomials in $\q[x]$ from pure polynomials by composition.\par Recently, Demark et al. investigated the eventual stability of a quadratic binomial of the form $x^2-\frac{1}{c} \in \q[x]$ for some $c\in \z \backslash \{0,-1\}$. In this work, we prove that pure polynomials are eventually stable in $\q[x]$. Also, we display a family of eventually stable polynomials that possess a pure iterate."
Sabancı Üniversitesi,Matematik = Mathematics,"Bu tezin ana konusu eliptik eğri ayrık logaritma problemidir. Problemin ifadesi şöyledir: Sonlu cisim üzerinde tanımlı bir eliptik eğrinin bir P noktası ve P noktasının k-katı olan nokta verildiğinde, k değerini bulabilir miyiz? Bu problemi alt üstel zamanda çözen genel bir algoritma bulunamamıştır. Bu sebepten dolayı problemin zor olduğu sanısı yapılmıştır ve klasik bilgisayarlarda kullanılan birçok kriptografi sisteminin güvenliğini sağlamak için kullanılmıştır. Bu tezde, belirli koşullar altında bu problemi çözen bazı algoritmalar ve onların arkasındaki teoriyi çalıştık. Ayrıca, ayrık logaritma problemini belirli eliptik eğrilerde çözmek için uygulanabilecek nispeten yeni bir algoritma sunduk. Bunlara ek olarak, ayrık logaritma probleminin bazı eliptik eğrilerdeki çözümü için faydalı bir araç sağladığından dolayı birimli ve değişmeli halkalar üzerinde tanımlı eliptik eğrilerin temel teorisini işledik.","The main focus of this thesis is the so-called elliptic curve discrete logarithm problem. The statement of the problem is that given a point P and a k-multiple of P on an elliptic curve defined over a finite field, can we recover k? There has been no general algorithm that solves this problem in subexponential time. For this reason, the problem has been conjectured to be hard, and it is used to provide the security of many cryptosystems for classical computers. In this thesis, we study several algorithms, and the theory behind them, that are used to solve the problem under certain conditions. We also provide a relatively new algorithm that can be implemented to solve the discrete logarithm problem for specific elliptic curves. Additionally, we discuss the fundamental theory of elliptic curves defined over a commutative ring with unity, as they provide a useful tool for the solution of the discrete logarithm problem for a certain family of elliptic curves over finite fields."
Sabancı Üniversitesi,Matematik = Mathematics,"Bu tezde, genelleştirilmiş dispersiyon Camassa-Holm denklemi için yazılmış Cauchy probleminin yerel olarak iyi konulmuş olduğu Kato'nun yarıgrup yaklaşımı kullanılarak gösterilmistir. Başlangıç verileri s>(7/2)+p için H^s(R) Sobolev uzayında alınarak ilgili Cauchy probleminin yerel olarak iyi konulmuş olduğu ispatlanmıştır. Burada, bahsedilen p sayısı pozitif bir reel sayı olmakla birlikte Camassa-Holm denklemine dispersif etki olarak eklenen L türev operatörünün mertebesidir. İlk olarak Kato'nun yarıgrup yaklaşımı Camassa-Holm denklemi üzerinde açıklanmış, daha sonra genelleştirilmiş dispersiyon Camassa-Holm denklemi için gerekli kanıtlar verilmiştir. Son olarak, her iki denklemin sonuçları karşılaştırılmış ve genelleştirilmiş dispersiyon Camassa-Holm denklemiyle ilgili açık problemler önerilmiştir.","In this thesis, we establish local well-posedness of the Cauchy problem for a dispersion generalized Camassa-Holm equation by using Kato's semigroup approach for quasi-linear evolution equations. We show that for initial data in the Sobolev space H^s(R) with s>(7/2)+p, the Cauchy problem is locally well-posed, where p is a positive real number determined by the order of the differential operator L corresponding to the dispersive effect added to the Camassa-Holm equation. We first explain Kato's semigroup approach on the Camassa-Holm equation and then give the proofs for the dispersion generalized Camassa-Holm equation. Finally, we compare the results of both equations and propose open problems related to the dispersion generalized Camassa-Holm equation."
Sabancı Üniversitesi,Matematik = Mathematics,"$E$, tamsayı halkası $R$ olan bir sayı cismi $K$ üzerinde tanımlanan bir eliptik eğri olsun. $S$'yi, $R$'nin $E$-modülo asallarının indirgemelerinin tümünün eleman sayısı olarak ele alıyoruz. Bir $m > 1$ tamsayı verildiğinde, modülo $m$'nin kaç tane rezidü sınıfının $S$ ile pozitif yoğunluğun kesişimine sahip olduğu sorulabilir. Serre ve Katz'ın sonuçlarını kullanarak, eliptik eğrilerin belirli aileleri ve karşılık gelen $m$ değerleri hariç tutarak bu tür iki rezidü sınıfın olduğunu gösteriyoruz. Daha sonra bu istisnai eliptik eğriler kümesini tanımlarız ve $K$ derecesi en fazla $3$ veya $K$, $4$. dereceden Galois olduğunda $m$'nin değerlerini listeleriz. Ayrıca, sonlu cisimler üzerindeki eliptik yüzeylerin eleman sayıları hakkında aşağıdaki bölünebilirlik sorusunu ele alıyoruz. Bir $m \geq 2$ tamsayısı ve sonlu bir $k$ cismi verildiğinde, $t$'nin tüm $k$-rasyonel değerleri için $E_t(k)$ kümesinin eleman sayının $m$'ye bölünebileceği şekilde $k[t]$ üzerinde bir $E_t$ eliptik eğrisi var mıdır? Bu tür eliptik eğriler oluşturmak için bir metot öneriyoruz. Sonuç olarak, $m=3$ olduğunda; $k$, $3$ modülünde $1$'e kongruent asal mertebeden olduğunda, $k[t]$ üzerinde böyle iki eliptik eğri elde ederiz. Son olarak, $R$'nin $E$-modülo asallarının indirgemelerinin eleman sayılarının bölünebilmeleriyle ilişkili olan bir taban değişikliğinden sonra, $K$ üzerindeki bir $E$ eliptik eğrisinin burulmalı altgruplarının eleman sayılarının büyümesini ele alacağız. Özellikle, belirli bir $m \geq 2$ tamsayının modulo indirgeme eleman sayılarının tüm olası denklik sınıflarını listeleyebildiğimiz rasyonel cisim üzerindeki eliptik eğri örneklerini denklik sınıflarının görünüm yoğunluğu ile birlikte sunuyoruz.","Let $E$ be an elliptic curve defined over a number field $K$ with ring of integers $R$. We consider the set $S$ of all the orders of reductions of $E$ modulo the primes of $R$. Given an integer $m > 1$, one may ask how many residue classes modulo $m$ have an intersection of positive density with $S$. Using results of Serre and Katz, we show that there are at least two such residue classes; except for explicit families of elliptic curves and corresponding values of $m$. We then describe this exceptional set of elliptic curves and list the values of $m$ when $K$ is of degree at most $3$; or $K$ is Galois of degree $4$. We also consider the following divisibility question on orders of elliptic surfaces over finite fields. Given an integer $m\ge 2$ and a finite field $k$, is there an elliptic curve $E_t$ over $k[t]$ such that for all $k$-rational values of $t$ the order of $E_t(k)$ is divisible by $m$ ? We suggest a method to construct such elliptic curves. Consequently, when $m=3$, we provide two such elliptic curves over $k[t]$ whenever $k$ is of prime order congruent to $1\mod 3$. Finally, we discuss how the growth of the order of the torsion subgroup of an elliptic curve $E$ over $K$ after a base change is linked to the divisibility of the orders of reductions of $E$ modulo the primes of $R$. In particular, we provide examples of elliptic curves over the rational field for which we can list all the possible congruence classes of the orders of the reductions modulo a certain integer $m\ge2$; together with the density of appearance of these congruence classes."
Sabancı Üniversitesi,Matematik = Mathematics,"$\f(x)$=$x^d+c\in\Q[x]$ ve $d\ge 2$ olsun. $\underset{\text{n kez}}{\underbrace{\f\circ \f\circ\dots\circ \f}}$ i\c{c}in $\f^n$ yazal{\i}m. $\f(x)$ fonksiyonunun kritik y\""{o}r\""{u}ngesi $\O_{f_{d,c}}(0):=\{\f^n(0):n\geq 0\}$ k\""{u}mesidir. $\{a_n:n\geq 0\}$ dizisi i\c{c}in, $a_n$'in ilkel bir asal b\""{o}leni $a_n$'i b\""{o}len, ancak $1\leq k < n$ i\c{c}in herhangi bir $a_k$'y{\i} b\""{o}lmeyen bir asal b\""{o}lendir. H. Krieger'in bir sonucu, e\u{g}er $\O_{\f}(0)$ kritik y\""{o}r\""{u}ngesi sonsuzsa, $\O_{\f}(0)$ i\c{c}indeki her eleman{\i}n, muhtemelen 23 eleman hari\c{c}, en az bir ilkel asal b\""{o}lene sahip oldu\u{g}unu iddia eder. Ek olarak, belirli ko\c{s}ullar alt{\i}nda, R. Jones, $\f(x)$ herhangi bir y\""{o}r\""{u}ngede g\""{o}r\""{u}nen ilkel asal b\""{o}lenlerin yo\u{g}unlu\u{g}unun her zaman $0$ oldu\u{g}unu kan{\i}tlad{\i}. \""{O}nceki sonu\c{c}lardan esinlenerek, sabit bir $\f^n(0)$ yinelemesinin ilkel asal b\""{o}lenlerinin say{\i}s{\i} \""{u}zerinde bir \""{u}st s{\i}n{\i}r g\""{o}steriyoruz. Ayr{\i}ca $\f(x)\in K[x]$ kritik y\""{o}r\""{u}ngesindeki ilkel asal b\""{o}lenleri ara\c{s}t{\i}r{\i}yoruz, burada $K$ bir say{\i} cismidir. Kritik y\""{o}r\""{u}ngede ilkel bir asal b\""{o}lenin varl{\i}\u{g}{\i} ile ilkel asal b\""{o}len $K$ mod\""{u}l\""{u}n\""{u}n kal{\i}nt{\i} alan{\i}ndaki $\f$ azalmas{\i}n{\i}n kritik y\""{o}r\""{u}ngesinin periyodikli\u{g}i aras{\i}nda ba\u{g}lant{\i}lar geli\c{s}tiriyoruz. Sonu\c{c} olarak, belirli varsay{\i}mlar alt{\i}nda, baz{\i} $c\in\Q$ i\c{c}in $f_{2,c}^n(0)$'{\i}n ilkel asal b\""{o}lenleri olarak g\""{o}r\""{u}nebilen asal say{\i}lar{\i}n yo\u{g}unlu\u{g}unu hesapl{\i}yoruz. Ayr{\i}ca, $\f^n(0)$'{\i}n $c$'ye ba\u{g}l{\i} olmayan ilkel asal b\""{o}lenlerinin say{\i}s{\i}nda tek tip bir \""{u}st s{\i}n{\i}r olmad{\i}\u{g}{\i}n{\i} g\""{o}steriyoruz. \""{O}zellikle, $N>0$ verildi\u{g}inde, \""{o}yle bir $c\in\Q$ vard{\i}r ki, $\f^n(0)$ en az $N$ ilkel asal b\""{o}lene sahiptir.","Let $\f(x)=x^d+c\in\Q[x]$, $d\ge 2$. We write $\f^n$ for $\underset{\text{n times}}{\underbrace{\f\circ \f\circ\dots\circ \f}}$. The critical orbit of $\f(x)$ is the set $\O_{f_{d,c}}(0):=\{\f^n(0):n\geq 0\}$. For a sequence $\{a_n:n\geq 0\}$, a primitive prime divisor for $a_n$ is a prime dividing $a_n$ but not $a_k$ for any $1\leq k < n$. A result of H. Krieger asserts that if the critical orbit $\O_{\f}(0)$ is infinite, then each element in $\O_{\f}(0)$ has at least one primitive prime divisor, except possibly for 23 elements. In addition, under certain conditions, R. Jones proved that the density of primitive prime divisors appearing in any orbit of $\f(x)$ is always 0. Inspired by the previous results, we display an upper bound on the count of primitive prime divisors of a fixed iteration $\f^n(0)$. We also investigate primitive prime divisors in the critical orbit of $\f(x)\in K[x]$, where $K$ is a number field. We develop links between the existence of a primitive prime divisor in the critical orbit and the periodicity of the critical orbit of the reduction of $\f$ in the residue field of $K$ modulo the primitive prime divisor. Consequently, under certain assumptions, we calculate the density of primes that can appear as primitive prime divisors of $f_{2,c}^n(0)$ for some $c\in\Q$. Furthermore, we show that there is no uniform upper bound on the count of primitive prime divisors of $\f^n(0)$ that does not depend on $c$. In particular, given $N>0$, there is $c\in\Q$ such that $\f^n(0)$ has at least $N$ primitive prime divisors."
Sabancı Üniversitesi,Matematik = Mathematics,"Uzaklık sorguları ağ analiz işlemlerinin önemli ve temel bir parçasıdır. Bu sorgular sosyal ağlarda kullanıcıların yakınlığının öğrenilmesi, internet üzerinde sitelerin ilişkilerinin karşılaştırılması, biyolojik ağlarda moleküllerin birbiriyle etkileşimlerinin incelenmesi gibi alanlarda kullanılabilir. Dolayısıyla, bu sorguların hızlı bir şekilde cevaplanabilmesi ağ analizi alanına genel olarak yarar sağlamaktadır. PLL (Pruned Landmark Labeling) adı verilen algoritma, bu sorguların çok daha kısa sürede cevaplanabilmesini sağlayan yer işaretleri oluşturmak için literatürde sıklıkla kullanılmaktadır. PSL (Parallel Shortest-distance Labeling) algoritması PLL tabanlı paralel hesaplama yapılabilen ortamlarda kullanılmak üzere tasarlanmış ve özellikle sosyal ağlarda kullanılan bir algoritmadır. Fakat PLL tabanlı algoritmaların hafıza karmaşıklığı oldukça fazladır. Örneğin, orta boyutlu çizgeler için bile oluşturulan yer işaretleri hafızada 300GB üzerinde yer kaplayabilmektedir. Bununla beraber, orta boyutlu çizgelerde, modern bir CPU çekirdeği ile yer işaretlerini oluşturmak için 12 günden uzun süre harcayabilmektedir. Bu tez PSL algoritmasının dağıtık bir ortamda uygulanmasının çizgenin bölünmesi ve dağıtılması aracılığı ile uygulanması üzerinedir. Bu teknik ile hem zaman, hem kullanılan hafıza açısından önemli kazanımlar sağlanmıştır. Ek olarak, bu tez, PSL algoritmasının performansının artırılmasına yönelik deney ve teknikler de içermektedir.","Distance queries are a fundamental part of many network analysis applications. Distances can be used to infer the closeness of two users in social networks, the relation between two websites in a web graph, or the importance of the interaction between two proteins or molecules. As a result, being able to answer these queries rapidly has many benefits to the area of network analysis as a whole. Pruned landmark labeling is a technique used to generate an index for a given graph that allows the shortest path queries to be completed in a fraction of the time when compared to a standard BFS (Breadth First Search) based algorithm. PSL (Parallel Shortest-distance Labeling) is a pruned landmark labeling algorithm that is designed to be implemented in a multithreaded environment and works particularly well on social networks. Unfortunately, even for a medium-size, 50 million vertex graph, the index size can be as large as 300GB. On the same graph, a single CPU core takes more than 12 days to generate the index. This thesis aims to implement PSL in a distributed environment by partitioning the input graph and distributing the partitions to the nodes. Our method can provide improvements in both the execution time and the memory consumption by distributing both across multiple nodes of a cluster. Furthermore, we develop techniques and conduct experiments that can help increase the performance of the PSL algorithm."
Sabancı Üniversitesi,Matematik = Mathematics,"Bu tez, Veronese yüzeyini V(Fq) dengeleyen K","This thesis forms part of a project aiming to classify subspaces of PG(5,q) under the action of the subgroup K"
Sabancı Üniversitesi,Matematik = Mathematics,"Geçtiğimiz yüzyılda araştırmacılar tamsayı parçalanış teorisini kapsamlı bir biçimde çalışmışlardır. Biz tamsayı parçalanış öozdeşlikleri ile daha çok ilgileniyoruz. Bu doktora tezinde parçalanışlar ve üst-parçalanışlar için Rogers-Ramanujan tarzı özdeşliklerin keşfi ve kanıtlanması için Kurşungöz tarafından geliştirilen inşalı bir metodu çalışıyoruz. Bu amaç doğrultusunda Rogers-Ramanujan özdeşliklerini yeniden kanıtlıyoruz. İki tip parçalanışı birlestirerek iki renkli Rogers-Ramanujan parçalanışlarını tanımladık. Bazı fonksiyonel denklemleri bahsettiğimiz inşalı yöntem ile çözerek bazı özdeşlikler bulduk. Bulduklarımız üst-parçalanışlar için Rogers-Ramanujan-Gordon özdeşliklerinin uç durumları ile çakışmaktadır. Bu durumda renkli parçalanışlar ve bahsedilen üstparçalanışlar arasında birebir bir eşleme verilmiştir. İkinci sonucumuz ise Andrews'ün parçalanış ozdeşliklerinde teklik ve çiftliği incelediği yeni ufuklar açan makalesinde önerdiği bir açık problemin kısmi bir çözümünün eksik durumlarının bulup kanıtlanarak tamamlanmasıdır. Bu problemin Sang, Shi ve Yee'nin bulduğu dört durumdaki özdeşlikleri bahsettiğimiz inşalı metotla yeniden kanıtlayıp kalan iki durumdaki özdeşlikleri de bularak kanıtladık.","During the last century, researchers studied integer partition theory extensively. We are more interested in exploring partition identities among many aspects of integer partitions. In this thesis, we study a constructive method developed by Kurşungöz to find new identities on Rogers-Ramanujan type integer partitions and overpartitions. For this aim, we give a reproof of two Rogers-Ramanujan identities using the constructive method. Combining two types of partitions, we introduced 2-colored Rogers-Ramanujan partitions. By finding some functional equations and using the constructive method, some identities have been found. Our results coincide with some extreme cases of Rogers-Ramanujan-Gordon's identities. A correspondence between colored partitions and those overpartitions is provided. Our second result is finding the missing cases of parity consideration on Rogers-Ramanujan-Gordon's identities due to Andrews's suggestion in his seminal paper about parity in partition identities. Four cases had proven by Sang, Shi, and Yee, we reproved them using the said constructive method and then found and proved the remaining cases by the same method."
Sabancı Üniversitesi,Matematik = Mathematics,"Linear codes with small hull dimension have been of interest due to their applications to various problems in coding theory and cryptography. Linear complementary dual codes, which are codes with zero hull dimension, and their generalization called linear complementary pair of codes have also been studied widely in the literature. We study these notions for quasi-cyclic codes. We show that all admissible hull dimensions for quasi-cyclic codes, according to their CRT decomposition, are attained. We pay particular attention to double and four circulant codes, which are one and two generator quasi-cyclic codes of special form. We formulate the hull dimension for these families in terms of the polynomials involved in their generating elements. We obtain results on possible hull dimensions, such as the hull of a four circulant code being even and the nonexistence of hull dimension one double circulant codes over F_q if q ≡ 3 (mod 4). We present numerical results on the parameters of double and four circulant codes with extra conditions, such as having fixed small hull dimension or being complementary dual. We also enumerate double and four circulant codes with zero or the smallest possible positive hull dimension and prove that double circulant codes with zero or one hull dimension are asymptotically good.","Küçüuk kabuk boyutuna sahip doğrusal kodlar, kodlama teorisinde çeşitli problemlere ve kriptografiye uygulamaları sebebiyle ilgi çekmektedirler. Sıfır kabuk boyutunasahip doğrusal bütünleyeci dual kodlar ve genellemeleri olan doğrusal bütünleyici kod çiftleri de literatürde çokça çalışılmaktadırlar. Bu tezde bahsi geçen kavramlar sanki-devirsel kodlar için çalışılmıştır. Sanki-devirsel kodların CRT parçalanı¸slarına göre mümkün olan tüm kabuk boyutlarının realize edildikleri gösterilmiştir. Bu kod ailelerinin kabuk boyutları, üreteçlerinde yer alan polinomlar cinsinden ifade edilmiştir. Dört devirli kodların çift boyutlu kabukları olması, F_q üzerinde tanımlı çift devirli kodlar için q ≡ 3 (mod 4) durumunda 1 boyutlu kabuğun mümkün olmaması gibi kabuk boyutlarına dair sonuçlar elde edilmiştir. Küçük kabuk boyutlu olmak, doğrusal bütünleyici dual gibi ek şartlar sağlayan çift ve dört devirli kodların sayıları verilmiş, ayrıca 0 ve 1 kabuk boyutlu çift kodların asimptotik olarak iyi oldukları gösterilmiştir."
Sabancı Üniversitesi,Matematik = Mathematics,"Bu tezde graflarla ilişkili kenar ideallerinin Castelnuovo-Memford düzenliliği üzerine çalıştık. Önce, Frönberg'in kenar ideallerini doğrusal ¸cözünürlükle karakterize eden meşhur teoreminin detaylı bir ispatını vereceğiz. Ayrıca, farklı graf sınıflarıyla ilişkili kenar ideallerinin düzenliliğinin farklı sınırları ve kesin değerleri hakkındaki son sonuçları topluyoruz. Son bölümde, kenar ideallerin kuvvetlerinin düzenliliğinin bazı sınırlarını ve kesin değerlerini inceliyoruz.","In this thesis, we study the Castelnuovo-Mumford regularity of edge ideals associated to graphs. We first give a detailed proof of celebrated theorem of Fr¨oberg which characterizes edge ideals with linear resolution. We also collect recent results on different bounds and exact values of regularity of edge ideals associated to different classes of graphs. In the last part, we study some bounds and exact values of regularity of powers of edge ideals."
