id,mt_content,source_content,user_content,title,deepl
mwARE_439,"Radyolojik veya nükleer bir kaza sonucu zorla tahliye sosyal izolasyon, anksiyete, depresyon, psikosomatik sağlık problemleri, pervasız davranış, intihar bile yol açabilir. Böyle oldu sonucu 1986 Çernobil nükleer felaketi Ukrayna. 2005 kapsamlı bir çalışma yaptık ""ruh sağlığı etkisi, Çernobil en büyük halk sağlığı sorunu serbest tarafından kaza tarihi"".[17] Frank N. von Hippel, bir AMERİKAN bilim adamı yorumladı 2011 Fukushima nükleer felaket""diyerek ""korku iyonize radyasyon olabilir, uzun süreli psikolojik etkileri üzerinde büyük bir kısmının nüfus kirlenmiş alanları"".[18]","Forced evacuation from a radiological or nuclear accident may lead to social isolation, anxiety, depression, psychosomatic medical problems, reckless behavior, even suicide. Such was the outcome of the 1986 Chernobyl nuclear disaster in the Ukraine. A comprehensive 2005 study concluded that ""the mental health impact of Chernobyl is the largest public health problem unleashed by the accident to date"".[17] Frank N. von Hippel, a U.S. scientist, commented on the 2011 Fukushima nuclear disaster, saying that ""fear of ionizing radiation could have long-term psychological effects on a large portion of the population in the contaminated areas"".[18]","Radyolojik veya nükleer bir kaza sonucu zorla tahliye edilmek sosyal izolasyon, endişe, depresyon, psikosomatik madikal problemler, dikkat dağınıklığı ve hatta intihara yol açabilir. Bunlar 1986’da Ukraynada meydana gelen Çernobil nükleer felaketinin sonuçlarıydı. 2005’teki kapsamlı bir çalışma kazadan bu yana Çernobilin en büyük toplumsal sağlık probleminin mental sağlık etkisi olduğunu ortaya çıkarmıştır. ABD’li bilimadamı Frank N. Von Hippel 2011 Fukushima nükleer faciası hakkında “iyonlaşan radyasyonun korkusu kirlenen bölgelerde insanların büyük kısmında uzun vadeli psikolojik etkiye sebep olabilir” demiştir.",Radioactive contamination,"Radyolojik veya nükleer bir kaza sonucu zorla tahliye edilmek sosyal izolasyon, endişe, depresyon, psikosomatik madikal problemler, dikkat dağınıklığı ve hatta intihara yol açabilir. Bunlar 1986'da Ukraynada meydana gelen Çernobil nükleer felaketinin sonuçlarıydı. 2005'teki kapsamlı bir çalışma kazadan bu yana Çernobilin en büyük toplumsal sağlık sorununun zihinsel sağlık etkisi olduğunu ortaya çıkarmıştır. ABD'li bilimadamı Frank N. Von Hippel 2011 Fukuşima nükleer faciası hakkında ""iyonlaşan radyasyonun korkusu kirlenen bölgelerde insanların büyük kısmında uzun vadeli psikolojik etkiye sebep olabilir"" demiştir."
mwARU_447,"Böyle büyük psikolojik tehlike kanser ve diğer ölümcül hastalık riski insanlar koymak diğer malzemeler eşlik etmez. İçsel bir korku değil yaygın uyandırdı, örneğin, günlük emisyonu kömür yakmak, ancak bir Ulusal Bilimler Akademisi araştırmaya göre, bu neden 10 bin erken ölüm bir yıl içinde ABD nüfusunun 317,413,000. Tıbbi hatalar önde gelen ölüm ABD hastane var tahmin etmek arasında 44.000 ve 98.000. ""Sadece nükleer radyasyon ayı büyük bir psikolojik yük için taşıdığı eşsiz tarihsel miras"".[17]","Such great psychological danger does not accompany other materials that put people at risk of cancer and other deadly illness. Visceral fear is not widely aroused by, for example, the daily emissions from coal burning, although, as a National Academy of Sciences study found, this causes 10,000 premature deaths a year in the US population of 317,413,000. Medical errors leading to death in U.S. hospitals are estimated to be between 44,000 and 98,000. It is ""only nuclear radiation that bears a huge psychological burden — for it carries a unique historical legacy"".[17]","Böyle büyük psikolojik tehlikeler insanları kanser riskine veya diğer ölümcül hastalıklara iten maddelere eşlik etmez. İç organlara ait korku geniş yankı bulmamıştır. Örneğin yanan kömürün günlük emisyonu Ulusal Bilim Akademisinin bir çalışmasında bulunan verilere göre yılda 10,000 prematüre ölüme sebep olur( ABD nüfusu 317,413,000). ABD’deki hastanelerde ölüme sebebiyet veren medikal hatalar 44,000 ila 98,000 arasında tahmin edilmektedir. Tarihsel bir miras taşıdığından dolayı nükleer radyasyon büyük bir psikolojik yük üstlenmektedir.",Radioactive contamination,Böyle büyük psikolojik tehlikeler insanları kanser riskine veya diğer ölümcül hastalıklara iten maddelere eşlik etmez. İç organlara ait korku geniş yankı bulmamıştır. Örneğin yanan kömürün günlük emisyonu Ulusal Bilim Akademisinin bir çalışmasında bulunan verilere göre yılda 10.000 prematüre ölüme sebep olur( ABD nüfusu 317.413.000). ABD'deki hastanelerde ölüme sebebiyet veren medikal hatalar 44.000 ila 98.000 arasında tahmin edilmektedir. Tarihsel bir miras taşıdığından dolayı nükleer radyasyon büyük bir psikolojik yük üstlenmektedir.
mwFQ_24,"Bu tür hediyeler kirlenme tehlikesi nedeniyle radyoaktif kirleticiler, yayarlar zararlı iyonizan radyasyon gibi parçacıklar alfa ya da beta parçacıkları, gama ışınları veya nötronlar. Derecede tehlike olduğunu tespit ederek konsantrasyon kirletici maddelerin, enerjinin radyasyon olmanın yayılan radyasyonun tip ve yakınlık kirliliği için organların vücut. Bu önemli için açık olan kirlilik verir yükselmeye radyasyon tehlikesi ve koşullar ""radyasyon"" ve ""kirlilik"" değil değiştirilebilir.","Such contamination presents a hazard because of the radioactive decay of the contaminants, which emit harmful ionising radiation such as alpha particles or beta particles, gamma rays or neutrons. The degree of hazard is determined by the concentration of the contaminants, the energy of the radiation being emitted, the type of radiation, and the proximity of the contamination to organs of the body. It is important to be clear that the contamination gives rise to the radiation hazard, and the terms ""radiation"" and ""contamination"" are not interchangeable.","Böyle kirlenmeler atık maddelerin radyoaktif bozulmalarından dolayı alfa veya beta parçacıkları, gama ışınları ya da nötronlar gibi iyonlaşan zararlı radyasyon yayması açısından risk arzeder. Riskin derecesi atık maddelerin yoğunluğuna, yayılan radyasyonun enerjisine, radyasyonun çeşidine ve kirletmenin vücut organlarına olan yakınlığına bağlıdır. Şuna açıklık getirmek önemlidir ki kirlenme radyasyon riskini arttırır ve “radyasyon” ve “kirlenme” terimleri kendi içlerinde yer değiştiremez.",Radioactive contamination,"Böyle kirlenmeler atık maddelerin radyoaktif bozulmalarından dolayı alfa veya beta parçacıkları, gama ışınları ya da nötronlar gibi iyonlaşan zararlı radyasyon yayması açısından risk arzeder. Riskin derecesi atık maddelerin yoğunluğuna, yayılan radyasyonun enerjisine, radyasyonun çeşidine ve kirletmenin vücut organlarına olan yakınlığına bağlıdır. Şuna açıklık getirmek önemlidir ki kirlenme radyasyon riskini arttırır ve ""radyasyon"" ve ""kirlenme"" terimleri kendi içlerinde yer değiştiremez."
mwHA_34,"Kirlilik bu tür giyim gibi bir kişi, bir yer, bir hayvan veya bir nesne etkileyebilir. Aşağıdaki bir atmosferik nükleer silah akıntı ya da bir nükleer reaktör çevreleme ihlali, hava, toprak, insanlar, bitkiler, hayvanlar ve çevresinde olacak kirlenmiş tarafından nükleer yakıt ve fisyon ürünleri. Bir şişe dökülen radyoaktif madde gibi maddenin Kimyasal Adı: nitrat olabilir kontamine katı ve paçavraya kullanılan silin sızıntısı. Vakaların yaygın radyoaktif kirlenme vardır bu Bikini Atoll, Rocky Flats Tesisi Colorado, Fukushima Daiichi nükleer felaket, Çernobil felaketive çevresinde Mayak tesisi Rusya.","Contamination may affect a person, a place, an animal, or an object such as clothing. Following an atmospheric nuclear weapon discharge or a nuclear reactor containment breach, the air, soil, people, plants, and animals in the vicinity will become contaminated by nuclear fuel and fission products. A spilled vial of radioactive material like uranyl nitrate may contaminate the floor and any rags used to wipe up the spill. Cases of widespread radioactive contamination include the Bikini Atoll, the Rocky Flats Plant in Colorado, the Fukushima Daiichi nuclear disaster, the Chernobyl disaster, and the area around the Mayak facility in Russia.","Kirlenme bir insanı, bir yeri, bir hayvanı veya giysi gibi bir objeyi etkileyebilir. Atmosferik bir nükleer silah ateşlenmesi veya bir nükleer reaktörden atık sızıntısının ardından civardaki hava, toprak, insanlar, bitkiler ve hayvanlar nükleer yakıt ve fizyon ürünleri tarafından kirletilmiş olacaktır. Uranil nitrat gibi bir nükleer maddenin dökülen bir şişesi yeri ve temizlemek için kullanılan paçavraları kirletecektir. Yaygın radyoaktif kirlenmelere örnek olarak Bikini Mercanadası, Colorado’daki Rocky Flats tesisi, Fukushima Daiichi nükleer felaketi ve Rusya’da Mayak tesisi etrafındaki alanda Çernobil felaketi verilebilir.",Radioactive contamination,"Kirlenme bir insanı, bir yeri, bir hayvanı veya giysi gibi bir objeyi etkileyebilir. Atmosferik bir nükleer silah ateşlenmesi veya bir nükleer reaktörden atık sızıntısının ardından civardaki hava, toprak, insanlar, bitkiler ve hayvanlar nükleer yakıt ve fizyon ürünleri tarafından kirletilmiş olacaktır. Uranil nitrat gibi bir nükleer maddenin dökülen bir şişesi yeri ve temizlemek için kullanılan paçavraları kirletecektir. Yaygın radyoaktif kirlenmelere örnek olarak Bikini Mercanadası, Colorado'daki Rocky Flats tesisi, Fukushima Daiichi nükleer felaketi ve Rusya'da Mayak tesisi etrafındaki alanda Çernobil felaketi verilebilir."
mwOA_70,"Kirlenme radyoaktif gazlar, sıvı ya da katı parçacıklardan oluşabilir. Örneğin, eğer bir radyonüklid kullanılan nükleer tıp olup dökülen (yanlışlıkla ya da, davanın Goiania kazaile cehalet), malzeme olabilir yayılmasını tarafından insanlar gibi onlar etrafında yürüyün. Radyoaktif kirlenme olabilir ya da bir kaçınılmaz sonuç belli süreçleri gibi serbest radyoaktif xenon içinde nükleer yakıt yeniden işleme. Durumlarda radyoaktif malzeme olamaz içeriyor olabilir seyreltilmiş güvenli konsantrasyonu. Bir tartışma çevre kirliliği ile alfa yayıcılar lütfen görmek için kaliteli çevre.","Contamination may occur from radioactive gases, liquids or particles. For example, if a radionuclide used in nuclear medicine is spilled (accidentally or, as in the case of the Goiânia accident, through ignorance), the material could be spread by people as they walk around. Radioactive contamination may also be an inevitable result of certain processes, such as the release of radioactive xenon in nuclear fuel reprocessing. In cases that radioactive material cannot be contained, it may be diluted to safe concentrations. For a discussion of environmental contamination by alpha emitters please see actinides in the environment.","Kirlenme radyoaktif gazlardan, sıvılardan veya parçacıklardan kaynaklanabilir. Örneğin nükleer tıpta kullanılan radyonüklid dökülmüştür (kazara veya, Goiania kazasında olduğu gibi ihmalden), madde insanlar etrafta yürüdükçe onlar tarafından yayılabilirdi. Radyoaktif kirlenme ayrıca nükleer yakıt yeniden işlenmesinde nükleer yakıt içinde radyoaktif ksenon maddesinin serbest kalması gibi belirli işlemlerde kaçınılmaz olabilir. Radyoaktif maddenin hapsedilemediği durumlarda madde güvenli yoğunluklara seyreltilebilir. Alfa yayıcılar tarafından çevresel kirlenme hakkında açıklama için lütfen çevredeki aktinitler ( actinides in the environment. ) bakınız.",Radioactive contamination,"Kirlenme radyoaktif gazlardan, sıvılardan veya parçacıklardan kaynaklanabilir. Örneğin nükleer tıpta kullanılan radyonüklid dökülmüştür (kazara veya, Goiania kazasında olduğu gibi ihmalden), madde insanlar etrafta yürüdükçe onlar tarafından yayılabilirdi. Radyoaktif kirlenme ayrıca nükleer yakıt yeniden işlenmesinde nükleer yakıt içinde radyoaktif ksenon maddesinin serbest kalması gibi belirli işlemlerde kaçınılmaz olabilir. Radyoaktif maddenin hapsedilemediği durumlarda madde güvenli yoğunluklara seyreltilebilir. Alfa yayıcılar tarafından çevresel kirlenme hakkında açıklama için lütfen çevredeki aktinitler (çevredeki aktinitler.) bakınız."
mwTA_102,"Nerede malzeme muhtemel bir hale havadan, sonra da yaygın olarak kullanılıyor yapılan torpido gözü, bir ortak teknik tehlikeli laboratuvar ve proses işlemlerinde birçok sanayi. Bu gloveboxes etti altında hafif bir negatif basınç ve baca gazı filtre Yüksek Verimli filtre, hangi tarafından izlenen radyolojik gereçleri sağlamak onlar çalışıyor.","Where material is likely to become airborne, then extensive use is made of the glovebox, which is a common technique in hazardous laboratory and process operations in many industries. The gloveboxes are kept under a slight negative pressure and the vent gas is filtered in high efficiency filters, which are monitored by radiological instrumentation to ensure they are functioning correctly.",Madde havada taşınabilir olduğunda birçok endüstrideki işlemlerde ve riskli laboratuvarlarda “glovebox” ( içerdeki maddeyi dışardan manipüle edebilen bir sisteme sahiptir) denilen kapların kullanımı yaygındır. Gloveboxlar az da olsa negatif bir basınç altında tutulmuştur ve sızan gaz doğru çalıştıklarını garantiye almak için radyolojik cihazlarla görüntülenen yüksek verimli filtrelerle filtrelenmiştir.,Radioactive contamination,"Madde havada taşınabilir olduğunda birçok endüstrideki işlemlerde ve riskli laboratuvarlarda ""glovebox"" (içerdeki maddeyi dışardan manipüle edebilen bir sisteme sahiptir) denilen kapların kullanımı yaygındır. Gloveboxlar az da olsa negatif bir basınç altında tutulmuştur ve sızan gaz doğru çalıştıklarını garantiye almak için radyolojik cihazlarla görüntülenen yüksek verimli filtrelerle filtrelenmiştir."
mwUA_111,"Çeşitli radyoaktif ortaya doğal çevre. Elemanları gibi uranyum ve toryumve onların bozunma ürünleri, hediye Kaya ve toprak. Potasyum-40, ilkel çekirdek, oluşturan küçük bir yüzdesi tüm potasyum ve şimdiki insan vücudu. Diğer atom gibi karbon-14, hangisi mevcut bulunan tüm canlılar, sürekli olarak oluşturulan tarafından , kozmik ışınları.","A variety of radionuclides occur naturally in the environment. Elements like uranium and thorium, and their decay products, are present in rock and soil. Potassium-40, a primordial nuclide, makes up a small percentage of all potassium and is present in the human body. Other nuclides, like carbon-14, which is present in all living organisms, are continuously created by cosmic rays.",Radyonüklidlerin bir türü çevrede doğal olarak oluşur. Uranyum ve toryum gibi elementler ve onların bozunma ürünleri kaya ve toprakta mevcuttur. İlkel bir nüklid Potasyum-40 tüm potasyumun küçük bir yüzdesini oluşturur ve insan vücudunda mevcuttur. Karbon-14 gibi tüm yaşayan organizmalarda bulunan diğer nüklidler sürekli olarak kozmik ışınlar tarafından oluşturulmaktadır.,Radioactive contamination,Radyonüklidlerin bir türü çevrede doğal olarak oluşur. Uranyum ve toryum gibi elementler ve onların bozunma ürünleri kaya ve toprakta mevcuttur. İlkel bir nüklid Potasyum-40 tüm potasyumun küçük bir yüzdesini oluşturur ve insan vücudunda mevcuttur. Karbon-14 gibi tüm yaşayan organizmalarda bulunan diğer nüklidler sürekli olarak kozmik ışınlar tarafından oluşturulmaktadır.
mwWg_125,Radyoaktivite seviyeleri bu küçük tehlike teşkil ama ölçüm karıştırmayın olabilir. Belirli bir problem ile karşılaştık doğal olarak üretilen radon gazı hangi etkiler aletleri olan ayarlamak için tespit kirlenme kapatmak için normal arka plan Seviyeleri ve neden yanlış alarm. Çünkü bu beceri gerekli operatör radyolojik anket ekipman için ayırt arasında arka plan radyasyon ve radyasyon hangi yayılan kirlilik.,These levels of radioactivity pose little danger but can confuse measurement. A particular problem is encountered with naturally generated radon gas which can affect instruments which are set to detect contamination close to normal background levels and can cause false alarms. Because of this skill is required by the operator of radiological survey equipment to differentiate between background radiation and the radiation which emanates from contamination.,Bu seviyedeki radyoaktivite az tehlike arz edebilir ama ölçmeyi karmaşıklaştırabilir. Doğal olarak üretilen ve normal arkaplan seviyelerine yakın kirlenmeyi saptamak üzere kurulan cihazları etkileyebilecek radon gazı ile ilgili özel bir problem yanlış alarmlara sebep olabilmesidir. Bu yüzden radyolojik ölçüm ekipmanının operatörünün arkaplan radyasyonu ile kirlenmeden doğan radyasyonu ayırt etme yeteneğine sahip olması gerekir.,Radioactive contamination,Bu seviyedeki radyoaktivite az tehlike arz edebilir ama ölçmeyi karmaşıklaştırabilir. Doğal olarak üretilen ve normal arkaplan seviyelerine yakın kirlenmeyi saptamak üzere kurulan cihazları etkileyebilecek radon gazı ile ilgili özel bir problem yanlış alarmlara sebep olabilmesidir. Bu nedenle radyolojik ölçüm ekipmanının operatörünün arkaplan radyasyonu ile kirlenmeden doğan radyasyonu ayırt etme yeteneğine sahip olması gerekir.
mwaA_149,"Yüzey kirlenme ya da ücretsiz tamir ya da ""olabilir. Dava sabit kontaminasyon, radyoaktif malzeme bulunamaz tanımı yayılmış, ama onun bu radyasyon hala ölçülebilir. Durumunda ücretsiz kontaminasyon orada tehlike kirlilik yaymak için diğer yüzeyler gibi cilt ya da giysi veya sürüklenmesini hava. Bir beton yüzey radyoaktivite ile kirlenmiş olabilir traş için belirli bir derinlik, kaldırılması, kontamine malzeme için imha.","Surface contamination may either be fixed or ""free"". In the case of fixed contamination, the radioactive material cannot by definition be spread, but its radiation is still measurable. In the case of free contamination there is the hazard of contamination spread to other surfaces such as skin or clothing, or entrainment in the air. A concrete surface contaminated by radioactivity can be shaved to a specific depth, removing the contaminated material for disposal.","Yüzey kirlenmesi sabit de “serbest” de olabilir. Sabit kirlenme durumunda, radyoaktif madde tanımdan da anlaşılacağı gibi yayılamaz fakat radyasyonu hala ölçülebilirdir. Serbest kirlenme durumunda kirlenmenin deri veya giysiler gibi diğer yüzeylere yayılma riski vardır. Radyoaktivite tarafından kirlenen beton bir zemin kirlenen madde yok edilmek üzere bırakılarak spesifik bir derinliğe kadar traşlanabilir.",Radioactive contamination,"Yüzey kirlenmesi sabit de ""serbest"" de olabilir. Sabit kirlenme durumunda, radyoaktif madde tanımdan da anlaşılacağı gibi yayılamaz fakat radyasyonu hala ölçülebilirdir. Serbest kirlenme durumunda kirlenmenin deri veya giysiler gibi diğer yüzeylere yayılma riski vardır. Radyoaktivite tarafından kirlenen beton bir zemin kirlenen madde yok edilmek üzere bırakılarak spesifik bir derinliğe kadar traşlanabilir."
mwag_155,"Mesleki işçiler için kontrollü alanlarda bulaşma tehlikesi olabilir kurulur. Erişim için bu tür alanlar tarafından kontrol edilen çeşitli bariyer teknikleri, bazen de kapsayan değişiklikler giysi ve ayakkabı gibi gerekli. Kirlenme içinde kontrollü bir alandır normalde düzenli olarak izlenir. Radyolojik koruma araçları (esas alındığı) oynadığı anahtar role izleme ve tespit herhangi bir potansiyel kontaminasyon yayılmasını ve kombinasyonları el anket araçları ve kalıcı yüklü alan izler gibi Havada partikül izler ve alan gamma monitörleri genellikle yüklü. Algılama ve ölçüm yüzey Kontaminasyonu personel ve bitki normalde tarafından Geiger sayacı, ışıldama sayacı veya orantılı sayaç. Orantılı sayaçlar ve ikili fosfor ışıldama sayaçları olabilir ayrımcılık arasında alfa ve beta bulaşma, ama Geiger sayacı olamaz. Işıldama dedektörleri genellikle tercih ettiğiniz için elini tuttum izleme aletleri ve tasarımı ile büyük bir pencere tespiti için izleme geniş alanlarda daha hızlı. Geiger dedektörleri eğilimi var küçük pencereler, hangisi daha uygun küçük alanlarda bulaşma.","For occupational workers controlled areas are established where there may be a contamination hazard. Access to such areas is controlled by a variety of barrier techniques, sometimes involving changes of clothing and foot wear as required. The contamination within a controlled area is normally regularly monitored. Radiological protection instrumentation (RPI) plays a key role in monitoring and detecting any potential contamination spread, and combinations of hand held survey instruments and permanently installed area monitors such as Airborne particulate monitors and area gamma monitors are often installed. Detection and measurement of surface contamination of personnel and plant is normally by Geiger counter, scintillation counter or proportional counter. Proportional counters and dual phosphor scintillation counters can discriminate between alpha and beta contamination, but the Geiger counter cannot. Scintillation detectors are generally preferred for hand held monitoring instruments, and are designed with a large detection window to make monitoring of large areas faster. Geiger detectors tend to have small windows, which are more suited to small areas of contamination.","Meslekle ilgili işçiler için kirlenme riski olan bölgeler belirlenir. Böyle bölgelere girişler bazen elbise ve ayakkabı değişimlerinin gerekmesini de içerebilen bariyer tekniklerinin bir çeşidiyle kontrol edilir. Kontrol altındaki bir bölge içindeki kirlenme normal olarak düzenli görüntülenir. Radyolojik koruma cihazları (RPI) potansiyel kirlenme yayılmalarının saptanması ve görüntülenmesinde anahtar rol oynar ve elle tutulan sayaçlar ile Havasahası partiküler monitörü ve bölge gama monitörleri gibi kalıcı olarak kurulan görüntüleyicilerin bir kombinasyonudur. Vücut ve bitkisel yüzey kirlenmesinin saptama ve ölçümü genellikle Geiger sayacı , ışıldama sayacı veya orantılı sayaç ile yapılır. Orantılı sayaçlar ve ikili fosfor ışıldama sayaçları alfa ve beta kirlenmeleri arasındaki farkı ayırt edebilir ancak Geiger sayacı edemez. Parıldama dedektörleri genellikle elle tutulan görüntüleme cihazları için tercih edilir ve büyük alanların görüntülemesini daha hızlı yapmak için büyük bir saptama camı ile tasarlanmıştır. Geiger sayaçları küçük kirlenme alanları için daha kullanışlı olan daha küçük camlı olmaya eğilimlidir.",Radioactive contamination,"Meslekle ilgili işçiler için kirlenme riski olan bölgeler belirlenir. Böyle bölgelere girişler bazen elbise ve ayakkabı değişimlerinin gerekmesini de içerebilen bariyer tekniklerinin bir çeşidiyle kontrol edilir. Kontrol altındaki bir bölge içindeki kirlenme normal olarak düzenli görüntülenir. Radyolojik koruma cihazları (RPI) potansiyel kirlenme yayılmalarının saptanması ve görüntülenmesinde anahtar rol oynar ve elle tutulan sayaçlar ile Havasahası partiküler monitörü ve bölge gama monitörleri gibi kalıcı olarak kurulan görüntüleyicilerin bir kombinasyonudur. Vücut ve bitkisel yüzey kirlenmesinin saptama ve ölçümü genellikle Geiger sayacı, ışıldama sayacı veya orantılı sayaç ile yapılır. Orantılı sayaçlar ve ikili fosfor ışıldama sayaçları alfa ve beta kirlenmeleri arasındaki farkı ayırt edebilir ancak Geiger sayacı edemez. Parıldama dedektörleri genellikle elle tutulan görüntüleme cihazları için tercih edilir ve büyük alanların görüntülemesini daha hızlı yapmak için büyük bir saptama camı ile tasarlanmıştır. Geiger sayaçları küçük kirlenme alanları için daha kullanışlı olan daha küçük camlı olmaya eğilimlidir."
mwcQ_171,"Nükleer malzeme kullanılan veya işlenen kontrol alanları çıkmadan personeli tarafından kontaminasyon yayılmasını bu ara sondalar, el kontaminasyon monitörler ve tüm vücut çıkmak izler gibi uzman yüklü çıkış kontrol unsurları tarafından izlenir. Bunlar kullanılan kontrol eden kişiler çıkmadan kontrollü alanlarda değil taşımak kirlenme üzerinde kendi vücut veya giysi.","The spread of contamination by personnel exiting controlled areas in which nuclear material is used or processed is monitored by specialised installed exit control instruments such as frisk probes, hand contamination monitors and whole body exit monitors. These are used to check that persons exiting controlled areas do not carry contamination on their body or clothes.","Nükleer maddelerin kullanıldığı veya işlendiği kontrol edilen alandan çıkan personel tarafından oluşan kirlenmenin yayılımı arama sondaları, el kirlenme monitörleri ve tüm vücut çıkış monitörleri gibi özelleştirilmiş çıkış kontrol cihazları tarafından görüntülenir. Bunlar çıkan kişilerin vücütlarında veya giysilerinde kirlenme mevcut olup olmadığını kontrol emek için kullanılır.",Radioactive contamination,"Nükleer maddelerin kullanıldığı veya işlendiği kontrol edilen alandan çıkan personel tarafından oluşan kirlenmenin yayılımı arama sondaları, el kirlenme monitörleri ve tüm vücut çıkış monitörleri gibi özelleştirilmiş çıkış kontrol cihazları tarafından görüntülenir. Bunlar çıkan kişilerin vücutlarında veya giysilerinde kirlenme mevcut olup olmadığını kontrol emek için kullanılır."
mwdQ_179,"İNGİLTERE TAKİBE yayınladığı bir rehber alarm seviyeleri için kullanılan aletler için kontrol personeli çıkmadan kontrol edilen bölgelerde hangi kirlenme olabilir karşılaştı.[8] Yüzey Kontaminasyonu genellikle ifade birimlerinin radyoaktivite başına birim alan için alfa ya da beta yayıcılar. İçin SI, bu becquerels başına metrekare (ya da Bq/m2). Diğer birimler gibi picoCuries başına 100 cm2 veya tersi başına dakika başına Kare santimetre (1 dpm/cm2 = 167 Bq/m2) kullanılabilir.","The UK NPL publishes a guide on the alarm levels to be used with instruments for checking personnel exiting controlled areas in which contamination may be encountered.[8] Surface contamination is usually expressed in units of radioactivity per unit of area for alpha or beta emitters. For SI, this is becquerels per square meter (or Bq/m2). Other units such as picoCuries per 100 cm2 or disintegrations per minute per square centimeter (1 dpm/cm2 = 167 Bq/m2) may be used.",Birleşik Krallık Ulusal Fiziksel Laboratuvarı kontrol altındaki alanlardan çıkan personelin kirllenmeye maruz kalıp kalmadığını kontrol eden cihazların alarm seviyeleri üzerine bir kılavuz yayınlar. Yüzey kirlenmesi genellikle alfa ve beta yayıcılar için birim alan başına radyoaktivite birimleriyle gösterilir. SI birim sistemi için bu Bq/m2 dir. picoCuries/100 cm2 veya 1 dpm/100cm2=167 Bq/m2 gibi birimler de kullanılabilir.,Radioactive contamination,Birleşik Krallık Ulusal Fiziksel Laboratuvarı kontrol altındaki alanlardan çıkan personelin kirlenmeye maruz kalıp kalmadığını kontrol eden cihazların alarm seviyeleri üzerine bir kılavuz yayınlar. Yüzey kirlenmesi genellikle alfa ve beta yayıcılar için birim alan başına radyoaktivite birimleriyle gösterilir. SI birim sistemi için bu Bq/m2 dir. picoCuries/100 cm2 veya 1 dpm/100cm2=167 Bq/m2 gibi birimler de kullanılabilir.
mwiA_202,"Filtre kağıdı düzenli olarak elle gibi birikmiş radyoaktivite ölçen bir ""skaler"" bir enstrüman için kaldırılır. Filtre kağıdı, statik ve yerinde radyasyon detektörü ile ölçülür. Filtre yavaş hareket eden bir şerit var ve radyasyon detektörü ile ölçülür. Bunlar yaygın olarak adlandırılan, ""hareketli filtre"" aygıtları ve otomatik olarak önceden filtre mevcut temiz bir alan için birikim, ve böylece izin bir komplo havadaki konsantrasyonu zamanla.","The filter paper is periodically manually removed to an instrument such as a ""scaler"" which measures any accumulated radioactivity. The filter paper is static and is measured in situ by a radiation detector. The filter is a slowly moving strip and is measured by a radiation detector. These are commonly called ""moving filter"" devices and automatically advance the filter to present a clean area for accumulation, and thereby allow a plot of airborne concentration over time.",Filtre kağıdı periyodik olarak manuel şekilde toplanan radyoaktiviteyi ölçen bir cihaz üzerine yerleştirilir. Filtre kağıdı sabittir ve yerindeyken bir radyasyon dedektörü ile ölçüm yapılır. Fitre yavaşça hafeket eden bir şerittir ve bir radyasyon dedektörü ile ölçüm yapılır. Bunlar yaygın olarak “hareketli filtre” cihazları olarak adlandırılır ve filtreyi otomatik olarak ilerleterek toplanma için temiz bir alan oluşturur ve bu sayede havadaki konsantrasyonun zamana göre grafiğinin çizimine olanak sağlar.,Radioactive contamination,"Filtre kağıdı periyodik olarak manuel şekilde toplanan radyoaktiviteyi ölçen bir cihaz üzerine yerleştirilir. Filtre kağıdı sabittir ve yerindeyken bir radyasyon dedektörü ile ölçüm yapılır. Fitre yavaşça hafeket eden bir şerittir ve bir radyasyon dedektörü ile ölçüm yapılır. Bunlar yaygın olarak ""hareketli filtre"" cihazları olarak adlandırılır ve filtreyi otomatik olarak ilerleterek toplanma için temiz bir alan oluşturur ve bu sayede havadaki konsantrasyonun zamana göre grafiğinin çizimine olanak sağlar."
mwmQ_232,"Bu nedenle, bu önemli için kullanmak kişisel koruyucu ekipman çalışma ile radyoaktif maddeler. Radyoaktif kirlenme olabilir de yutulur gibi sonuç yeme kirlenmiş bitki ve hayvan içme kirlenmiş su veya sütten maruz kalan hayvanlar. Aşağıdaki büyük bir kirlenme olayı, tüm olası yolları iç maruz kalma olarak kabul edilmelidir.","For this reason, it is important to use personal protective equipment when working with radioactive materials. Radioactive contamination may also be ingested as the result of eating contaminated plants and animals or drinking contaminated water or milk from exposed animals. Following a major contamination incident, all potential pathways of internal exposure should be considered.",Bu sebepten dolayı radyoaktif maddeler ile çalışırken kişisel koruyucu ekipmanı kullanmak önemlidir. Radyoaktif kirlenme ayrıca kirlenmiş bitkileri ve hayvanları yiyerek veya su veya maruz kalmış hayvanlardan alınan sütü içerek vücuda alınabilir. Büyük kirlenme olayının ardından iç maruz kalmanın her türlü potansiyel yolu göz önünde bulundurulmalıdır.,Radioactive contamination,Bu sebepten dolayı radyoaktif maddeler ile çalışırken kişisel koruyucu ekipmanı kullanmak önemlidir. Radyoaktif kirlenme ayrıca kirlenmiş bitkileri ve hayvanları yiyerek veya su veya maruz kalmış hayvanlardan alınan sütü içerek vücuda alınabilir. Büyük kirlenme olayının ardından iç maruz kalmanın her türlü potansiyel yolu göz önünde bulundurulmalıdır.
